trial_type	correct	response_time
neu	1	0.605
inc	1	0.733
con	1	0.589
inc	1	0.757
inc	1	0.677
neu	1	0.549
con	1	0.565
con	1	0.549
neu	1	0.533
con	1	0.565
inc	1	0.573
neu	1	0.46
con	1	0.525
neu	1	0.477
neu	1	0.533
inc	1	0.637
neu	1	0.437
con	1	0.533
con	1	0.532
inc	1	0.533
con	1	0.485
neu	1	0.573
neu	1	0.565
inc	1	0.605
neu	1	0.501
inc	1	0.565
con	1	0.541
neu	1	0.461
inc	1	0.573
inc	1	0.605
inc	1	0.597
inc	1	0.541
inc	1	0.581
inc	1	0.637
con	1	0.565
neu	1	0.541
con	1	0.589
inc	1	0.629
neu	1	0.629
neu	1	0.597
neu	1	0.589
neu	1	0.533
neu	1	0.573
inc	1	0.717
inc	1	0.621
inc	1	0.653
inc	1	0.621
neu	1	0.493
con	1	0.533
neu	1	0.573
con	1	0.501
inc	1	0.613
con	1	0.573
neu	1	0.557
neu	1	0.549
con	1	0.589
con	1	0.485
inc	1	0.644
inc	1	0.629
con	1	0.477
inc	1	0.637
con	1	0.613
con	1	0.541
con	1	0.613
neu	1	0.549
inc	1	0.741
neu	1	0.589
neu	1	0.573
inc	0	0.54
neu	1	0.565
inc	1	0.581
con	1	0.605
con	1	0.533
neu	1	0.565
inc	1	0.589
neu	1	0.556
inc	1	0.589
neu	1	0.533
con	1	0.629
inc	1	1.005
neu	1	0.549
con	1	0.605
inc	1	0.677
con	1	0.597
con	1	0.612
neu	1	0.549
inc	1	0.685
con	1	0.597
inc	1	0.7
con	1	0.604
neu	1	0.548
inc	1	0.772
neu	1	0.572
inc	1	0.636
con	1	0.613
con	1	0.549
con	1	0.548
neu	1	0.636
con	1	0.596
inc	1	0.725
con	1	0.557
inc	1	0.78
con	1	0.62
inc	1	0.692
neu	1	0.708
neu	1	0.589
inc	1	0.653
neu	1	0.62
con	1	0.636
con	1	0.604
neu	1	0.54
inc	1	0.725
con	1	0.644
con	1	0.596
con	1	0.676
con	1	0.524
neu	1	0.557
neu	1	0.573
inc	1	0.676
neu	1	0.564
