trial_type	correct	response_time
neu	1	0.874
inc	1	0.586
con	1	0.458
inc	0	0.817
inc	0	0.513
neu	0	0.49
con	1	0.514
con	1	0.522
neu	1	0.418
con	1	0.522
inc	1	0.578
neu	1	0.53
con	0	0.306
neu	1	0.665
neu	1	0.65
inc	1	0.362
neu	1	0.553
con	1	0.45
con	1	0.474
inc	1	1.01
con	1	0.458
neu	1	0.322
neu	1	0.345
inc	0	0.498
neu	1	0.618
inc	0	0.466
con	1	0.506
neu	1	0.578
inc	0	0.698
inc	0	0.874
inc	0	0.978
inc	1	0.61
inc	1	1.657
inc	1	0.665
con	1	0.594
neu	1	0.346
con	0	0.322
inc	1	0.665
neu	1	0.33
neu	1	1.034
neu	0	0.474
neu	1	0.434
neu	1	0.594
inc	1	0.522
inc	1	0.458
inc	0	0.442
inc	1	0.898
neu	1	0.514
con	0	0.289
neu	1	0.313
con	1	0.577
inc	1	1.21
con	1	0.562
neu	1	0.45
neu	1	0.522
con	1	0.314
con	1	0.554
inc	0	0.562
inc	0	0.497
con	1	0.626
inc	1	1.042
con	1	0.722
con	1	0.466
con	1	0.802
neu	1	0.498
inc	1	1.161
neu	1	0.601
neu	1	0.554
inc	1	0.554
neu	1	0.586
inc	1	0.642
con	1	0.45
con	1	0.546
neu	1	0.594
inc	0	0.418
neu	1	0.713
inc	1	0.641
neu	1	0.45
con	1	0.618
inc	0	0.554
neu	1	0.514
con	1	0.594
inc	1	0.634
con	0	0.809
con	1	0.561
neu	1	0.61
inc	0	0.514
con	1	0.514
inc	1	0.874
con	1	0.593
neu	1	0.601
inc	1	0.505
neu	1	0.585
inc	0	0.513
con	1	0.585
con	1	0.457
con	0	0.393
neu	1	0.657
con	0	0.369
inc	1	1.409
con	1	0.673
inc	0	0.569
con	0	0.393
inc	1	0.961
neu	1	0.561
neu	1	0.505
inc	0	0.969
neu	1	0.617
con	1	0.762
con	1	0.529
neu	1	0.433
inc	1	1.121
con	1	0.633
con	1	0.625
con	1	0.705
con	1	0.481
neu	1	0.434
neu	1	0.497
inc	0	0.513
neu	1	0.609
