trial_type	correct	response_time
neu	1	0.549
inc	1	0.868
con	0	0.412
inc	1	0.58
inc	0	0.508
neu	0	0.612
con	1	0.5
con	1	0.5
neu	1	0.532
con	1	0.381
inc	0	0.581
neu	1	0.549
con	1	0.5
neu	1	0.516
neu	1	0.484
inc	0	0.404
neu	1	0.484
con	1	0.428
con	1	0.428
inc	1	0.492
con	1	0.508
neu	0	0.372
neu	1	0.396
inc	0	0.532
neu	0	0.604
inc	1	0.74
con	1	0.516
neu	1	0.492
inc	1	0.788
inc	0	0.541
inc	0	0.421
inc	1	0.429
inc	0	0.516
inc	1	1.116
con	1	0.468
neu	1	0.556
con	1	0.557
inc	0	0.412
neu	1	0.572
neu	1	0.564
neu	1	0.444
neu	1	0.436
neu	1	0.396
inc	1	1.14
inc	0	0.813
inc	1	0.509
inc	0	0.501
neu	1	1.132
con	1	0.628
neu	1	0.452
con	1	0.628
inc	0	0.468
con	0	0.396
neu	1	0.572
neu	1	0.757
con	1	0.461
con	1	0.404
inc	0	0.452
inc	1	0.716
con	0	0.476
inc	1	0.66
con	0	0.389
con	1	0.421
con	1	0.525
neu	1	0.444
inc	1	0.868
neu	0	0.532
neu	0	0.372
inc	1	0.684
neu	1	0.42
inc	0	0.436
con	1	0.404
con	1	0.62
neu	1	0.477
inc	1	1.213
neu	1	0.62
inc	0	0.516
neu	1	0.548
con	1	0.404
inc	0	0.748
neu	0	0.517
con	1	0.693
inc	0	0.452
con	1	0.532
con	1	0.468
neu	1	0.484
inc	0	0.948
con	1	0.453
inc	0	0.405
con	1	0.652
neu	1	0.492
inc	0	0.812
neu	1	0.604
inc	0	0.66
con	1	0.596
con	1	0.404
con	1	0.596
neu	1	0.444
con	1	0.461
inc	0	0.476
con	0	0.428
inc	1	0.676
con	1	0.452
inc	1	0.692
neu	1	0.42
neu	1	0.588
inc	1	0.637
neu	1	0.405
con	1	0.397
con	1	0.548
neu	1	0.556
inc	0	0.412
con	1	0.556
con	1	0.405
con	0	0.421
con	1	0.469
neu	1	0.444
neu	1	0.452
inc	0	0.828
neu	1	0.556
