trial_type	correct	response_time
neu	1	0.723
inc	1	0.739
con	1	0.658
inc	1	0.666
inc	1	0.674
neu	1	0.698
con	1	0.57
con	1	0.683
neu	1	0.587
con	1	0.643
inc	1	0.691
neu	1	0.626
con	1	0.658
neu	1	0.674
neu	1	0.714
inc	1	0.682
neu	1	0.571
con	1	0.619
con	1	0.523
inc	1	0.594
con	1	0.618
neu	1	0.658
neu	1	0.634
inc	1	0.715
neu	1	0.683
inc	1	0.658
con	1	0.618
neu	1	0.634
inc	1	0.634
inc	1	0.674
inc	1	0.666
inc	1	0.586
inc	1	0.698
inc	1	0.626
con	1	0.61
neu	1	0.602
con	1	0.659
inc	1	0.618
neu	1	0.578
neu	1	0.482
neu	1	0.482
neu	1	0.451
neu	1	0.659
inc	1	0.675
inc	1	0.61
inc	1	0.602
inc	1	0.658
neu	1	0.666
con	1	0.53
neu	1	0.45
con	1	0.53
inc	1	0.643
con	1	0.507
neu	1	0.602
neu	1	0.666
con	1	0.618
con	1	0.61
inc	1	0.61
inc	1	0.707
con	1	0.474
inc	1	0.634
con	1	0.674
con	1	0.523
con	1	0.619
neu	1	0.555
inc	1	0.682
neu	1	0.57
neu	1	0.658
inc	1	0.666
neu	1	0.562
inc	1	0.586
con	1	0.546
con	1	0.746
neu	1	0.546
inc	1	0.577
neu	1	0.521
inc	1	0.577
neu	1	0.634
con	1	0.578
inc	1	0.602
neu	1	0.577
con	1	0.529
inc	1	0.722
con	1	0.594
con	1	0.634
neu	1	0.634
inc	1	0.673
con	1	0.69
inc	1	0.634
con	1	0.57
neu	1	0.434
inc	0	0.434
neu	1	0.697
inc	1	0.577
con	1	0.609
con	1	0.529
con	1	0.61
neu	1	0.546
con	1	0.586
inc	1	0.689
con	1	0.689
inc	1	0.745
con	1	0.553
inc	1	0.69
neu	1	0.618
neu	1	0.602
inc	1	0.634
neu	1	0.569
con	1	0.577
con	1	0.642
neu	1	0.53
inc	1	0.698
con	1	0.714
con	1	0.609
con	1	0.681
con	1	0.642
neu	1	0.626
neu	1	0.666
inc	1	0.642
neu	1	0.658
