trial_type	correct	response_time
neu	1	0.639
inc	1	0.679
con	1	0.639
inc	0	0.519
inc	1	0.679
neu	1	0.687
con	1	0.679
con	1	0.447
neu	1	0.639
con	1	0.575
inc	1	0.663
neu	1	0.431
con	1	0.407
neu	1	0.543
neu	1	0.463
inc	1	0.736
neu	1	0.431
con	1	0.439
con	1	0.663
inc	0	0.511
con	1	0.695
neu	1	0.695
neu	1	0.583
inc	1	0.823
neu	1	0.727
inc	1	0.775
con	1	0.743
neu	1	0.655
inc	1	0.703
inc	0	0.448
inc	1	0.759
inc	1	0.743
inc	1	0.751
inc	1	0.823
con	1	0.735
neu	1	0.639
con	1	0.799
inc	1	0.783
neu	1	0.631
neu	1	0.583
neu	1	0.575
neu	1	0.623
neu	1	0.471
inc	1	0.743
inc	1	0.663
inc	1	0.695
inc	1	0.735
neu	1	0.655
con	1	0.615
neu	1	0.623
con	1	0.567
inc	1	0.727
con	1	0.647
neu	1	0.639
neu	1	0.647
con	1	0.743
con	1	0.575
inc	1	0.759
inc	0	1.015
con	1	0.727
inc	1	0.735
con	1	1.143
con	1	0.759
con	1	0.568
neu	1	0.472
inc	1	0.751
neu	1	0.655
neu	1	0.519
inc	1	0.767
neu	1	0.671
inc	1	0.983
con	1	0.767
con	1	0.951
neu	1	0.631
inc	1	0.935
neu	1	0.607
inc	1	0.743
neu	1	0.616
con	1	0.639
inc	1	0.911
neu	1	0.551
con	1	0.655
inc	1	0.783
con	1	0.607
con	1	0.655
neu	1	0.647
inc	1	0.839
con	1	0.559
inc	1	0.759
con	1	0.799
neu	1	0.695
inc	1	0.687
neu	1	0.903
inc	1	0.799
con	1	0.743
con	1	0.719
con	1	0.567
neu	1	0.623
con	1	0.911
inc	1	0.935
con	1	1.247
inc	1	0.799
con	1	0.671
inc	1	0.807
neu	1	0.679
neu	1	0.711
inc	1	0.807
neu	1	1.039
con	1	1.063
con	1	0.759
neu	1	0.663
inc	1	0.663
con	1	0.735
con	1	0.719
con	1	0.591
con	1	0.743
neu	1	0.679
neu	1	0.559
inc	1	0.759
neu	1	0.543
