trial_type	correct	response_time
neu	1	0.647
inc	0	0.487
con	1	0.399
inc	1	0.663
inc	1	0.598
neu	1	0.638
con	1	0.431
con	1	0.407
neu	1	0.391
con	1	0.431
inc	0	0.51
neu	1	0.398
con	0	0.326
neu	1	0.542
neu	1	0.687
inc	0	0.439
neu	1	0.455
con	1	0.438
con	1	0.478
inc	1	0.63
con	1	0.382
neu	1	0.399
neu	1	0.47
inc	0	0.454
neu	1	0.47
inc	0	0.414
con	1	0.479
neu	1	0.439
inc	1	0.599
inc	1	0.734
inc	1	0.326
inc	1	0.598
inc	1	0.503
inc	1	0.567
con	1	0.407
neu	1	0.486
con	1	0.543
inc	1	0.51
neu	1	0.438
neu	1	0.447
neu	1	0.431
neu	1	0.423
neu	1	0.423
inc	0	0.406
inc	0	0.43
inc	1	0.51
inc	1	0.542
neu	1	0.382
con	1	0.367
neu	1	0.447
con	1	0.415
inc	0	0.446
con	1	0.43
neu	1	0.654
neu	1	0.487
con	1	0.487
con	1	0.446
inc	1	0.47
inc	1	0.598
con	1	0.455
inc	1	0.631
con	1	0.502
con	1	0.63
con	1	0.614
neu	1	0.439
inc	0	0.447
neu	0	0.303
neu	1	0.51
inc	1	0.438
neu	1	0.446
inc	0	0.446
con	1	0.567
con	1	0.431
neu	1	0.583
inc	1	0.59
neu	1	0.462
inc	1	0.614
neu	1	0.487
con	1	0.606
inc	0	0.462
neu	1	0.414
con	1	0.43
inc	1	0.614
con	1	0.614
con	1	0.709
neu	1	0.558
inc	1	0.686
con	1	0.573
inc	1	0.694
con	0	0.326
neu	1	0.662
inc	1	0.606
neu	1	0.406
inc	0	0.374
con	1	0.581
con	1	0.485
con	1	0.485
neu	1	0.406
con	1	0.43
inc	1	0.646
con	1	0.509
inc	0	0.637
con	1	0.542
inc	1	0.622
neu	1	0.43
neu	1	0.534
inc	1	0.629
neu	1	0.445
con	1	0.446
con	1	0.51
neu	1	0.598
inc	1	0.694
con	1	0.542
con	1	0.694
con	1	0.55
con	1	0.582
neu	1	0.502
neu	1	0.485
inc	1	0.741
neu	1	0.558
