trial_type	correct	response_time
neu	1	0.419
inc	1	0.307
con	1	0.547
inc	1	0.731
inc	1	0.659
neu	1	0.659
con	1	0.539
con	1	0.523
neu	1	0.539
con	1	0.499
inc	1	0.667
neu	1	0.491
con	1	0.78
neu	0	0.0
neu	1	0.547
inc	1	1.059
neu	1	0.635
con	1	0.483
con	1	0.683
inc	1	0.731
con	1	0.579
neu	1	0.587
neu	1	0.635
inc	1	1.379
neu	1	0.675
inc	1	0.844
con	1	0.58
neu	1	0.395
inc	1	0.675
inc	1	1.003
inc	1	0.683
inc	1	0.667
inc	0	0.283
inc	1	0.499
con	1	0.579
neu	0	0.347
con	1	0.884
inc	1	0.803
neu	1	0.707
neu	1	0.555
neu	0	0.0
neu	1	0.651
neu	1	0.675
inc	1	1.723
inc	1	0.827
inc	1	0.739
inc	1	0.699
neu	1	0.515
con	1	0.707
neu	1	0.539
con	1	0.588
inc	1	0.963
con	1	0.539
neu	1	0.691
neu	1	0.683
con	1	0.707
con	1	0.611
inc	1	1.171
inc	1	0.827
con	1	0.651
inc	1	1.035
con	1	0.651
con	1	0.619
con	1	0.667
neu	1	0.635
inc	1	0.779
neu	1	0.531
neu	1	0.619
inc	1	1.291
neu	1	0.619
inc	1	0.619
con	1	0.763
con	1	0.603
neu	1	0.467
inc	1	0.819
neu	1	0.7
inc	1	0.964
neu	1	0.619
con	1	0.779
inc	1	0.819
neu	1	0.507
con	1	0.603
inc	1	1.043
con	1	0.659
con	1	0.635
neu	1	0.628
inc	1	0.883
con	1	0.683
inc	1	0.819
con	1	0.587
neu	1	0.539
inc	1	0.763
neu	1	0.523
inc	1	0.883
con	1	1.227
con	1	0.499
con	1	0.683
neu	1	0.563
con	1	0.571
inc	1	0.802
con	1	0.683
inc	1	1.003
con	1	0.531
inc	1	0.923
neu	1	0.691
neu	1	0.531
inc	1	0.963
neu	1	0.563
con	1	0.691
con	1	0.595
neu	1	0.707
inc	1	0.858
con	1	0.634
con	1	0.618
con	1	0.474
con	1	0.53
neu	1	0.538
neu	1	0.426
inc	1	0.795
neu	1	0.651
