trial_type	correct	response_time
neu	1	0.668
inc	0	0.764
con	1	0.572
inc	1	1.124
inc	1	0.653
neu	1	0.612
con	1	0.588
con	1	0.716
neu	1	0.652
con	1	0.596
inc	1	0.741
neu	1	0.541
con	1	1.076
neu	1	0.556
neu	1	0.636
inc	1	1.012
neu	1	0.58
con	1	0.701
con	1	0.876
inc	1	0.708
con	1	0.676
neu	1	0.892
neu	1	0.701
inc	1	1.916
neu	1	0.652
inc	1	1.46
con	1	0.628
neu	1	0.868
inc	1	1.02
inc	1	1.164
inc	1	0.78
inc	1	0.988
inc	1	0.98
inc	1	0.972
con	1	0.628
neu	1	0.772
con	1	0.972
inc	1	0.917
neu	1	0.98
neu	1	0.708
neu	1	0.644
neu	1	0.524
neu	1	0.668
inc	1	1.037
inc	1	0.876
inc	1	0.732
inc	1	0.932
neu	1	1.004
con	1	0.796
neu	1	0.628
con	1	0.692
inc	1	0.971
con	1	0.619
neu	1	0.779
neu	1	0.796
con	1	0.948
con	1	1.1
inc	1	1.043
inc	1	0.827
con	1	0.707
inc	1	1.052
con	1	1.083
con	1	0.587
con	1	0.523
neu	1	0.748
inc	1	1.004
neu	1	0.628
neu	1	0.644
inc	1	0.843
neu	1	0.539
inc	1	1.147
con	1	0.891
con	1	0.748
neu	1	0.756
inc	1	0.98
neu	1	0.859
inc	1	0.995
neu	1	0.74
con	1	0.907
inc	1	1.275
neu	1	0.867
con	1	1.483
inc	1	1.084
con	1	0.724
con	1	0.723
neu	1	0.691
inc	1	1.108
con	1	0.732
inc	1	1.075
con	1	0.723
neu	1	0.587
inc	1	0.755
neu	0	0.0
inc	0	0.0
con	0	0.0
con	0	0.0
con	0	0.0
neu	1	0.707
con	1	0.675
inc	1	0.988
con	1	0.724
inc	1	1.019
con	1	0.675
inc	1	1.163
neu	1	0.691
neu	1	0.732
inc	0	1.283
neu	1	0.883
con	1	0.587
con	1	0.548
neu	1	0.62
inc	1	1.332
con	1	1.003
con	1	0.755
con	1	0.899
con	1	0.812
neu	1	0.884
neu	1	0.836
inc	1	0.747
neu	1	0.635
