trial_type	correct	response_time
neu	1	0.606
inc	1	0.638
con	1	0.518
inc	1	0.574
inc	1	0.59
neu	1	0.646
con	0	0.878
con	1	0.422
neu	1	0.51
con	1	0.502
inc	1	0.518
neu	1	0.47
con	1	0.527
neu	1	0.43
neu	1	0.494
inc	1	0.678
neu	1	0.51
con	1	0.542
con	1	0.526
inc	1	0.51
con	1	0.495
neu	1	0.438
neu	1	0.43
inc	1	0.638
neu	1	0.478
inc	1	0.655
con	1	0.534
neu	1	0.43
inc	1	0.566
inc	1	0.622
inc	1	0.494
inc	1	0.614
inc	1	0.718
inc	1	0.558
con	1	0.446
neu	1	0.462
con	1	0.559
inc	0	0.486
neu	1	0.59
neu	1	0.454
neu	1	0.43
neu	1	0.447
neu	1	0.463
inc	1	0.574
inc	1	0.582
inc	1	0.566
inc	1	0.534
neu	1	0.486
con	1	0.502
neu	1	0.446
con	1	0.486
inc	1	0.654
con	1	0.502
neu	1	0.518
neu	1	0.43
con	1	0.55
con	1	0.503
inc	0	0.486
inc	1	0.718
con	1	0.534
inc	1	0.766
con	1	0.606
con	1	0.438
con	1	0.55
neu	1	0.502
inc	1	0.582
neu	1	0.438
neu	1	0.422
inc	1	0.687
neu	1	0.543
inc	1	0.614
con	1	0.622
con	1	0.534
neu	1	0.534
inc	1	0.622
neu	1	0.47
inc	1	0.662
neu	1	0.518
con	1	0.598
inc	1	0.774
neu	1	0.51
con	1	0.471
inc	1	0.702
con	1	0.558
con	1	0.502
neu	1	0.51
inc	1	0.654
con	1	0.518
inc	1	0.71
con	1	0.51
neu	1	0.47
inc	1	0.55
neu	1	0.478
inc	1	0.677
con	1	0.485
con	1	0.525
con	1	0.581
neu	1	0.462
con	1	0.486
inc	1	0.685
con	1	0.493
inc	0	0.493
con	1	0.533
inc	1	0.694
neu	1	0.47
neu	1	0.486
inc	1	0.685
neu	1	0.437
con	1	0.533
con	1	0.598
neu	1	0.47
inc	1	0.614
con	1	0.493
con	1	0.581
con	1	0.526
con	1	0.494
neu	1	0.518
neu	1	0.518
inc	1	0.661
neu	1	0.525
