trial_type	correct	response_time
neu	1	1.836
inc	1	0.572
con	1	0.612
inc	1	0.612
inc	1	0.58
neu	1	0.748
con	1	0.54
con	1	0.58
neu	0	0.493
con	1	0.549
inc	1	0.845
neu	1	0.62
con	1	0.604
neu	1	0.644
neu	1	0.948
inc	1	0.58
neu	1	0.508
con	1	0.477
con	1	0.509
inc	1	0.413
con	1	0.573
neu	1	0.701
neu	1	0.429
inc	1	0.621
neu	1	1.422
inc	1	0.558
con	1	0.525
neu	1	0.421
inc	1	0.749
inc	1	0.629
inc	1	0.717
inc	1	0.533
inc	1	0.614
inc	1	1.334
con	1	0.782
neu	1	0.55
con	1	0.702
inc	1	0.637
neu	1	0.654
neu	1	0.543
neu	1	0.566
neu	1	0.542
neu	1	0.598
inc	1	0.526
inc	1	0.422
inc	1	0.606
inc	1	0.567
neu	1	0.575
con	1	0.625
neu	1	0.441
con	1	0.53
inc	1	0.695
con	1	0.45
neu	1	0.606
neu	1	0.919
con	1	0.625
con	1	0.551
inc	1	0.527
inc	1	0.866
con	1	0.554
inc	1	0.514
con	1	0.41
con	1	0.531
con	0	0.539
neu	1	1.323
inc	1	0.475
neu	1	0.65
neu	1	0.73
inc	1	0.554
neu	1	0.594
inc	1	0.418
con	0	0.0
con	1	0.602
neu	1	0.563
inc	0	0.707
neu	1	0.379
inc	1	0.547
neu	1	0.411
con	1	0.572
inc	1	1.34
neu	1	0.796
con	1	0.524
inc	1	0.923
con	1	0.587
con	1	0.507
neu	1	0.668
inc	1	0.78
con	1	0.652
inc	1	0.604
con	1	0.604
neu	1	0.588
inc	1	0.636
neu	1	0.596
inc	1	0.549
con	1	0.493
con	1	0.508
con	1	0.596
neu	1	0.628
con	1	0.572
inc	0	0.0
con	1	0.429
inc	1	0.893
con	1	0.581
inc	1	0.701
neu	1	0.413
neu	1	0.701
inc	1	0.701
neu	1	0.389
con	1	0.533
con	1	0.605
neu	1	0.685
inc	0	0.597
con	1	0.813
con	1	0.781
con	1	0.789
con	1	0.902
neu	1	0.758
neu	1	0.55
inc	1	0.798
neu	1	0.63
