trial_type	correct	response_time
neu	1	0.498
inc	1	0.466
con	1	0.507
inc	1	0.675
inc	1	0.587
neu	1	0.963
con	1	0.618
con	1	0.658
neu	1	0.538
con	1	0.602
inc	1	0.49
neu	1	0.467
con	1	0.459
neu	1	0.491
neu	1	0.61
inc	1	0.69
neu	1	0.538
con	1	0.554
con	1	0.538
inc	1	0.57
con	1	0.498
neu	1	0.578
neu	1	0.609
inc	1	0.658
neu	1	0.466
inc	1	0.666
con	1	0.45
neu	1	0.498
inc	1	0.618
inc	1	0.602
inc	1	0.642
inc	1	0.585
inc	1	0.69
inc	1	0.602
con	1	0.554
neu	1	0.642
con	1	0.594
inc	1	0.682
neu	1	0.522
neu	1	0.522
neu	1	0.561
neu	1	0.506
neu	1	0.618
inc	1	0.602
inc	1	0.578
inc	1	0.498
inc	1	0.626
neu	1	0.554
con	1	0.618
neu	1	0.57
con	1	0.514
inc	1	0.69
con	1	0.626
neu	1	0.538
neu	1	0.474
con	1	0.594
con	1	0.682
inc	1	0.625
inc	1	0.714
con	1	0.618
inc	1	0.682
con	1	0.642
con	1	0.458
con	1	0.562
neu	1	0.522
inc	1	0.682
neu	1	0.554
neu	1	0.434
inc	1	0.634
neu	1	0.506
inc	1	0.434
con	1	0.689
con	1	0.658
neu	1	0.658
inc	1	0.618
neu	1	0.626
inc	1	0.826
neu	1	0.554
con	1	0.626
inc	1	0.698
neu	1	0.586
con	1	0.53
inc	1	0.698
con	1	0.57
con	1	0.514
neu	1	0.546
inc	1	0.682
con	1	0.538
inc	1	0.665
con	1	0.594
neu	1	0.53
inc	1	0.586
neu	1	0.522
inc	1	0.618
con	1	0.57
con	1	0.466
con	1	0.594
neu	1	0.498
con	1	0.449
inc	1	0.722
con	1	0.65
inc	1	0.65
con	1	0.594
inc	1	0.666
neu	1	0.666
neu	1	0.562
inc	1	0.642
neu	1	0.618
con	1	0.514
con	1	0.618
neu	1	0.53
inc	1	0.674
con	1	0.61
con	1	0.626
con	1	0.546
con	1	0.578
neu	1	0.538
neu	1	0.514
inc	1	0.681
neu	1	0.634
