trial_type	correct	response_time
neu	1	0.542
inc	1	0.783
con	1	0.639
inc	1	0.623
inc	1	0.631
neu	1	0.575
con	1	0.535
con	1	0.487
neu	1	0.551
con	1	0.59
inc	1	0.686
neu	1	0.51
con	1	0.599
neu	1	0.535
neu	1	0.607
inc	1	0.671
neu	1	0.575
con	1	0.599
con	1	0.575
inc	1	0.687
con	1	0.535
neu	1	0.639
neu	1	0.479
inc	1	0.663
neu	1	0.543
inc	1	0.615
con	1	0.607
neu	1	0.567
inc	1	0.647
inc	1	0.646
inc	1	0.678
inc	1	0.598
inc	1	0.615
inc	1	0.591
con	1	0.591
neu	1	0.527
con	1	0.606
inc	1	0.631
neu	1	0.631
neu	1	0.487
neu	1	0.463
neu	1	0.487
neu	1	0.463
inc	1	0.719
inc	1	0.654
inc	1	0.638
inc	1	0.558
neu	1	0.654
con	1	0.558
neu	1	0.366
con	1	0.39
inc	1	0.63
con	1	0.502
neu	1	0.599
neu	1	0.615
con	1	0.574
con	1	0.582
inc	1	0.502
inc	1	0.678
con	1	0.574
inc	1	0.574
con	1	0.574
con	1	0.518
con	1	0.646
neu	1	0.51
inc	1	0.758
neu	1	0.598
neu	1	0.59
inc	1	0.67
neu	1	0.518
inc	1	0.598
con	1	0.599
con	1	0.615
neu	1	0.622
inc	1	0.606
neu	1	0.534
inc	1	0.622
neu	1	0.55
con	1	0.734
inc	1	0.687
neu	1	0.534
con	1	0.638
inc	1	0.678
con	1	0.558
con	1	0.614
neu	1	0.558
inc	1	0.646
con	1	0.686
inc	1	1.318
con	1	0.75
neu	1	0.646
inc	1	0.742
neu	1	0.638
inc	1	0.718
con	1	0.558
con	1	0.55
con	1	0.574
neu	1	0.599
con	1	0.423
inc	1	0.702
con	1	0.67
inc	1	0.63
con	1	0.534
inc	1	0.63
neu	1	0.59
neu	1	0.631
inc	1	0.686
neu	1	0.534
con	1	0.542
con	1	0.702
neu	1	0.518
inc	1	0.662
con	1	0.59
con	1	0.574
con	1	0.494
con	1	0.47
neu	1	0.438
neu	1	0.446
inc	1	0.742
neu	1	0.614
