trial_type	correct	response_time
neu	1	0.578
inc	1	1.394
con	1	0.61
inc	1	0.69
inc	1	0.626
neu	1	0.578
con	1	0.53
con	0	0.539
neu	1	0.523
con	1	0.547
inc	1	0.595
neu	1	0.467
con	1	0.546
neu	1	0.57
neu	1	0.514
inc	1	0.978
neu	1	0.57
con	1	0.602
con	1	0.626
inc	1	0.562
con	1	0.81
neu	1	0.506
neu	1	0.426
inc	1	1.225
neu	1	0.505
inc	1	1.585
con	1	0.713
neu	1	0.546
inc	1	0.69
inc	1	0.778
inc	1	0.698
inc	1	0.642
inc	1	0.698
inc	1	0.602
con	1	0.538
neu	1	0.553
con	1	0.666
inc	0	0.882
neu	1	0.65
neu	1	0.53
neu	1	0.562
neu	1	0.441
neu	1	0.569
inc	1	0.953
inc	1	1.473
inc	1	0.713
inc	1	0.578
neu	1	0.482
con	1	0.586
neu	1	0.506
con	1	0.522
inc	1	0.994
con	1	0.506
neu	1	0.618
neu	1	0.554
con	1	0.537
con	1	0.553
inc	1	0.674
inc	1	0.698
con	1	0.53
inc	1	0.69
con	1	0.562
con	1	0.538
con	1	0.593
neu	1	0.577
inc	1	0.673
neu	1	0.49
neu	1	0.53
inc	1	0.586
neu	1	0.53
inc	1	0.522
con	1	0.53
con	1	0.45
neu	1	0.506
inc	1	0.666
neu	1	0.442
inc	1	0.697
neu	1	0.577
con	1	0.554
inc	0	0.522
neu	1	0.53
con	1	0.522
inc	1	0.85
con	1	0.514
con	1	0.537
neu	1	0.473
inc	1	0.666
con	1	0.498
inc	1	0.666
con	1	0.69
neu	1	0.538
inc	1	0.706
neu	1	0.538
inc	1	0.642
con	1	0.433
con	1	0.457
con	1	0.561
neu	1	0.529
con	1	0.586
inc	0	0.0
con	1	0.578
inc	1	1.018
con	1	0.666
inc	1	0.842
neu	1	0.522
neu	1	0.537
inc	1	0.609
neu	1	0.698
con	1	0.554
con	1	0.506
neu	1	0.482
inc	1	0.642
con	1	0.522
con	1	0.529
con	1	0.553
con	0	0.521
neu	1	0.489
neu	1	0.522
inc	0	0.986
neu	1	0.546
