trial_type	correct	response_time
neu	1	0.973
inc	0	1.069
con	1	0.485
inc	1	1.125
inc	0	0.837
neu	1	0.988
con	1	0.476
con	1	0.588
neu	1	0.637
con	1	0.725
inc	1	0.725
neu	1	0.869
con	1	0.701
neu	1	0.501
neu	1	0.501
inc	1	0.613
neu	1	0.461
con	1	0.429
con	1	0.556
inc	1	0.62
con	1	0.452
neu	1	0.493
neu	1	0.565
inc	1	1.277
neu	1	0.525
inc	1	0.669
con	1	0.709
neu	1	0.429
inc	1	0.725
inc	1	0.996
inc	1	0.676
inc	1	1.164
inc	1	0.765
inc	1	0.605
con	1	0.621
neu	1	0.893
con	1	0.797
inc	1	1.22
neu	1	0.797
neu	1	0.581
neu	1	0.565
neu	1	0.485
neu	1	0.501
inc	1	0.701
inc	1	0.565
inc	1	0.669
inc	1	0.629
neu	1	0.533
con	1	0.533
neu	1	0.5
con	1	0.468
inc	1	0.661
con	1	0.445
neu	1	0.557
neu	1	0.477
con	1	0.805
con	1	0.517
inc	1	0.677
inc	1	0.636
con	1	0.548
inc	1	0.621
con	1	0.677
con	1	0.461
con	1	0.469
neu	1	0.525
inc	1	0.757
neu	1	0.565
neu	0	0.469
inc	1	0.5
neu	1	0.516
inc	1	0.516
con	1	0.597
con	1	0.485
neu	1	0.701
inc	1	0.573
neu	1	0.565
inc	1	0.732
neu	1	0.525
con	1	0.924
inc	1	0.884
neu	1	0.452
con	1	0.444
inc	1	0.676
con	1	0.516
con	1	0.5
neu	1	0.54
inc	1	1.077
con	1	0.556
inc	1	0.804
con	1	0.508
neu	1	0.508
inc	1	0.628
neu	1	0.58
inc	1	0.596
con	1	0.764
con	1	0.46
con	1	0.468
neu	1	0.564
con	1	0.484
inc	1	0.804
con	1	0.596
inc	1	0.636
con	1	0.452
inc	1	0.62
neu	1	0.508
neu	1	0.548
inc	1	0.604
neu	1	0.532
con	1	0.661
con	1	0.62
neu	1	0.444
inc	1	0.564
con	1	0.732
con	1	0.676
con	1	0.508
con	1	0.476
neu	1	0.452
neu	1	0.469
inc	1	0.605
neu	1	0.684
