trial_type	correct	response_time
neu	1	1.089
inc	1	0.689
con	1	0.617
inc	1	0.729
inc	1	0.729
neu	1	0.721
con	1	0.706
con	1	0.634
neu	1	0.514
con	1	0.698
inc	1	0.594
neu	1	0.562
con	1	0.857
neu	1	0.601
neu	1	0.633
inc	1	0.609
neu	1	0.473
con	1	0.641
con	1	0.601
inc	1	0.609
con	1	0.465
neu	1	0.538
neu	1	0.538
inc	1	0.602
neu	1	0.585
inc	1	0.585
con	1	0.489
neu	1	0.505
inc	1	0.609
inc	1	0.697
inc	1	0.921
inc	1	0.569
inc	1	0.641
inc	1	0.601
con	1	0.61
neu	1	0.666
con	1	0.689
inc	1	0.625
neu	1	0.569
neu	1	0.681
neu	1	0.537
neu	1	0.489
neu	1	0.489
inc	1	0.697
inc	1	0.713
inc	1	0.673
inc	1	0.561
neu	1	0.577
con	1	0.537
neu	1	0.529
con	1	0.512
inc	1	0.76
con	1	0.496
neu	1	0.745
neu	1	0.721
con	1	0.633
con	1	0.633
inc	1	0.593
inc	1	0.601
con	1	0.561
inc	1	0.737
con	1	0.664
con	1	0.408
con	1	0.584
neu	1	0.592
inc	1	0.641
neu	1	0.601
neu	1	0.505
inc	1	0.681
neu	1	0.537
inc	1	0.633
con	1	0.601
con	1	0.561
neu	1	0.633
inc	1	0.52
neu	1	0.664
inc	1	0.704
neu	1	0.648
con	1	0.617
inc	1	0.849
neu	1	0.521
con	1	0.473
inc	1	0.665
con	1	0.521
con	1	0.505
neu	1	0.584
inc	1	0.632
con	1	0.745
inc	1	0.561
con	1	0.537
neu	1	0.465
inc	1	0.609
neu	1	0.593
inc	1	0.601
con	1	0.609
con	1	0.561
con	1	0.513
neu	1	0.481
con	1	0.505
inc	0	0.0
con	1	0.544
inc	1	0.68
con	1	0.553
inc	1	0.609
neu	1	0.601
neu	1	0.537
inc	1	0.641
neu	1	0.561
con	1	0.569
con	1	0.536
neu	1	0.456
inc	1	0.656
con	1	0.576
con	1	0.537
con	1	0.545
con	1	0.561
neu	1	0.609
neu	1	0.505
inc	1	0.561
neu	1	0.521
