trial_type	correct	response_time
neu	1	0.887
inc	1	1.119
con	1	0.703
inc	0	1.375
inc	1	0.735
neu	1	0.815
con	1	0.967
con	1	0.935
neu	0	0.0
con	1	0.943
inc	1	1.559
neu	1	1.311
con	1	0.823
neu	0	0.0
neu	1	1.191
inc	1	1.383
neu	1	0.903
con	1	0.872
con	1	0.864
inc	1	1.0
con	0	0.0
neu	0	0.0
neu	0	1.464
inc	1	1.432
neu	0	0.0
inc	1	1.136
con	1	1.008
neu	1	1.04
inc	1	1.035
inc	1	1.097
inc	1	0.977
inc	0	0.873
inc	1	1.305
inc	1	1.036
con	0	1.616
neu	0	0.0
con	1	1.043
inc	1	1.043
neu	1	1.02
neu	1	0.716
neu	1	0.716
neu	1	0.716
neu	1	0.721
inc	1	1.036
inc	1	1.476
inc	1	0.78
inc	1	1.284
neu	1	0.772
con	0	0.0
neu	1	1.572
con	1	0.732
inc	0	1.213
con	1	0.781
neu	1	1.173
neu	1	1.133
con	1	0.877
con	1	0.749
inc	1	1.285
inc	1	1.789
con	1	0.925
inc	0	1.469
con	1	1.261
con	1	0.957
con	1	0.717
neu	1	0.645
inc	1	1.493
neu	1	1.061
neu	1	0.685
inc	1	1.253
neu	1	0.613
inc	1	0.869
con	1	0.782
con	1	1.422
neu	1	0.926
inc	1	0.974
neu	1	0.726
inc	1	1.006
neu	1	0.758
con	1	1.166
inc	0	0.0
neu	1	1.214
con	1	1.231
inc	1	1.287
con	1	0.847
con	1	1.103
neu	1	1.215
inc	1	0.95
con	1	1.118
inc	1	1.487
con	1	0.743
neu	1	0.607
inc	1	1.063
neu	1	0.975
inc	1	0.807
con	1	1.087
con	1	1.047
con	1	0.631
neu	1	0.735
con	1	0.703
inc	1	1.159
con	1	0.632
inc	1	0.984
con	1	0.664
inc	1	1.096
neu	1	1.0
neu	1	0.648
inc	0	0.928
neu	1	1.048
con	1	0.952
con	1	0.744
neu	1	0.633
inc	1	1.145
con	1	1.352
con	1	0.912
con	1	1.184
con	1	0.76
neu	1	0.72
neu	1	0.744
inc	1	0.952
neu	1	0.672
