trial_type	correct	response_time
neu	1	0.903
inc	0	0.807
con	1	0.559
inc	1	0.751
inc	1	0.639
neu	1	0.551
con	1	0.583
con	1	0.575
neu	1	0.831
con	1	0.471
inc	1	0.639
neu	1	0.519
con	1	0.472
neu	1	0.496
neu	0	0.487
inc	1	0.607
neu	1	0.535
con	1	0.599
con	1	0.487
inc	1	0.567
con	1	0.575
neu	1	0.551
neu	1	0.487
inc	1	0.711
neu	1	0.479
inc	1	0.639
con	1	0.599
neu	1	0.663
inc	1	0.64
inc	1	0.599
inc	1	0.623
inc	1	0.623
inc	1	0.583
inc	1	0.607
con	1	0.647
neu	1	0.567
con	1	0.735
inc	1	0.663
neu	1	0.382
neu	1	0.566
neu	1	0.518
neu	1	0.398
neu	1	0.422
inc	1	0.639
inc	1	0.607
inc	0	0.583
inc	1	0.551
neu	1	0.527
con	1	0.631
neu	1	0.542
con	1	0.574
inc	1	0.638
con	1	0.558
neu	1	0.543
neu	1	0.439
con	1	0.574
con	1	0.63
inc	1	0.606
inc	1	0.687
con	1	0.607
inc	1	0.671
con	1	0.63
con	1	0.566
con	1	0.502
neu	1	0.566
inc	1	0.663
neu	1	0.559
neu	0	0.607
inc	1	0.703
neu	1	0.599
inc	1	0.599
con	1	0.566
con	1	0.502
neu	1	0.559
inc	1	0.639
neu	1	0.551
inc	1	0.663
neu	1	0.582
con	1	0.63
inc	0	0.623
neu	1	0.687
con	1	0.671
inc	1	0.695
con	1	0.559
con	1	0.686
neu	1	0.783
inc	1	0.639
con	1	0.654
inc	1	0.71
con	1	0.598
neu	1	0.55
inc	1	0.63
neu	1	0.631
inc	1	0.591
con	1	0.655
con	1	0.591
con	1	0.567
neu	1	0.622
con	1	0.574
inc	1	0.615
con	1	0.583
inc	1	0.727
con	1	0.575
inc	1	0.599
neu	1	0.646
neu	1	0.51
inc	1	0.711
neu	1	0.623
con	1	0.599
con	1	0.607
neu	1	0.526
inc	1	0.67
con	1	0.615
con	1	0.551
con	1	0.567
con	1	0.551
neu	1	0.638
neu	1	0.518
inc	1	0.646
neu	1	0.574
