trial_type	correct	response_time
neu	1	0.11
inc	0	0.15
con	0	0.11
inc	1	0.03
inc	1	0.054
neu	1	0.109
con	1	0.126
con	0	0.014
neu	0	0.0
con	0	0.0
inc	0	0.0
neu	0	0.0
con	0	0.0
neu	0	0.0
neu	0	0.0
inc	0	0.0
neu	0	0.0
con	0	0.0
con	0	0.0
inc	0	0.0
con	0	0.0
neu	0	0.0
neu	0	0.0
inc	0	0.0
neu	0	0.0
inc	0	0.0
con	0	0.0
neu	0	0.0
inc	0	0.0
inc	0	0.0
inc	0	0.0
inc	0	0.0
inc	0	0.0
inc	0	0.0
con	0	0.0
neu	0	0.0
con	0	0.0
inc	0	0.0
neu	0	0.0
neu	0	0.0
neu	0	0.0
neu	0	0.0
neu	0	0.0
inc	0	0.0
inc	0	0.0
inc	0	0.0
inc	0	0.0
neu	0	0.0
con	0	0.0
neu	0	0.0
con	0	0.0
inc	0	0.0
con	0	0.0
neu	0	0.0
neu	0	0.0
con	0	0.0
con	0	0.0
inc	0	0.0
inc	0	0.0
con	0	0.0
inc	0	0.0
con	0	0.0
con	0	0.0
con	0	0.0
neu	0	0.0
inc	0	0.0
neu	0	0.0
neu	0	0.0
inc	0	0.0
neu	0	0.0
inc	0	0.0
con	0	0.0
con	0	0.0
neu	0	0.0
inc	0	0.0
neu	0	0.0
inc	0	0.0
neu	0	0.286
con	1	0.477
inc	1	0.565
neu	1	0.565
con	0	0.0
inc	0	0.566
con	1	0.518
con	0	0.0
neu	0	0.0
inc	1	0.461
con	0	0.0
inc	1	0.525
con	1	0.557
neu	1	0.493
inc	0	0.445
neu	1	0.469
inc	1	0.621
con	0	0.0
con	0	0.0
con	1	0.494
neu	0	0.0
con	1	0.653
inc	1	0.613
con	0	0.0
inc	0	0.805
con	1	0.533
inc	1	0.534
neu	0	0.0
neu	1	0.429
inc	1	0.661
neu	0	0.0
con	0	0.0
con	1	0.59
neu	1	0.917
inc	0	1.117
con	0	0.0
con	0	0.0
con	0	0.0
con	0	0.0
neu	0	0.0
neu	0	0.0
inc	0	0.0
neu	0	0.0
