condition,stimuli,stimulus.ACC,stimulus.RT
neu,images/neuL.bmp,1,646
inc,images/incR.bmp,1,862
con,images/conR.bmp,1,870
inc,images/incL.bmp,1,750
inc,images/incL.bmp,1,678
null,images/fix.bmp,,
neu,images/neuL.bmp,1,606
con,images/conL.bmp,1,895
con,images/conR.bmp,1,695
neu,images/neuR.bmp,1,686
con,images/conL.bmp,1,566
inc,images/incR.bmp,1,742
neu,images/neuL.bmp,1,582
null,images/fix.bmp,,
con,images/conL.bmp,1,678
neu,images/neuR.bmp,1,670
null,images/fix.bmp,,
neu,images/neuR.bmp,1,686
inc,images/incR.bmp,1,783
neu,images/neuR.bmp,1,662
con,images/conL.bmp,1,622
con,images/conL.bmp,1,638
inc,images/incR.bmp,1,726
con,images/conR.bmp,1,630
null,images/fix.bmp,,
neu,images/neuR.bmp,1,654
null,images/fix.bmp,,
neu,images/neuR.bmp,1,623
null,images/fix.bmp,,
inc,images/incL.bmp,1,766
neu,images/neuR.bmp,1,702
inc,images/incR.bmp,1,942
con,images/conL.bmp,1,726
neu,images/neuR.bmp,1,766
inc,images/incL.bmp,1,686
null,images/fix.bmp,,
inc,images/incL.bmp,1,742
inc,images/incR.bmp,1,1326
inc,images/incL.bmp,1,687
null,images/fix.bmp,,
inc,images/incL.bmp,1,758
inc,images/incL.bmp,1,614
con,images/conR.bmp,1,670
null,images/fix.bmp,,
neu,images/neuR.bmp,1,662
null,images/fix.bmp,,
con,images/conL.bmp,1,662
null,images/fix.bmp,,
inc,images/incL.bmp,1,758
null,images/fix.bmp,,
neu,images/neuL.bmp,1,718
neu,images/neuL.bmp,1,654
neu,images/neuL.bmp,1,534
neu,images/neuL.bmp,1,446
neu,images/neuR.bmp,1,637
inc,images/incR.bmp,1,789
inc,images/incR.bmp,1,813
inc,images/incL.bmp,1,773
inc,images/incL.bmp,1,669
neu,images/neuR.bmp,1,677
con,images/conR.bmp,1,678
neu,images/neuR.bmp,1,638
con,images/conR.bmp,1,590
null,images/fix.bmp,,
inc,images/incR.bmp,1,742
con,images/conR.bmp,1,629
null,images/fix.bmp,,
neu,images/neuL.bmp,1,669
neu,images/neuR.bmp,1,645
null,images/fix.bmp,,
con,images/conL.bmp,1,942
con,images/conL.bmp,1,622
inc,images/incL.bmp,1,734
null,images/fix.bmp,,
inc,images/incR.bmp,1,709
con,images/conR.bmp,1,653
null,images/fix.bmp,,
inc,images/incR.bmp,1,741
null,images/fix.bmp,,
con,images/conR.bmp,1,662
con,images/conR.bmp,1,670
con,images/conL.bmp,1,589
neu,images/neuL.bmp,1,565
null,images/fix.bmp,,
inc,images/incR.bmp,1,677
neu,images/neuL.bmp,1,653
neu,images/neuR.bmp,1,565
inc,images/incR.bmp,1,734
neu,images/neuL.bmp,1,710
inc,images/incR.bmp,1,750
null,images/fix.bmp,,
con,images/conL.bmp,1,598
con,images/conR.bmp,1,709
null,images/fix.bmp,,
neu,images/neuL.bmp,1,629
inc,images/incR.bmp,1,677
neu,images/neuR.bmp,1,597
null,images/fix.bmp,,
inc,images/incR.bmp,1,726
null,images/fix.bmp,,
neu,images/neuR.bmp,1,678
null,images/fix.bmp,,
con,images/conL.bmp,1,701
inc,images/incL.bmp,1,741
neu,images/neuL.bmp,1,629
con,images/conR.bmp,1,629
null,images/fix.bmp,,
inc,images/incR.bmp,1,774
con,images/conL.bmp,1,710
null,images/fix.bmp,,
con,images/conR.bmp,1,726
null,images/fix.bmp,,
neu,images/neuR.bmp,1,573
null,images/fix.bmp,,
inc,images/incL.bmp,1,909
null,images/fix.bmp,,
con,images/conR.bmp,1,630
null,images/fix.bmp,,
inc,images/incL.bmp,1,814
con,images/conL.bmp,1,622
neu,images/neuL.bmp,1,509
inc,images/incR.bmp,1,629
neu,images/neuL.bmp,1,669
inc,images/incL.bmp,1,653
null,images/fix.bmp,,
con,images/conR.bmp,1,605
con,images/conR.bmp,1,582
con,images/conL.bmp,1,630
neu,images/neuR.bmp,1,526
con,images/conL.bmp,1,646
null,images/fix.bmp,,
inc,images/incL.bmp,1,709
con,images/conR.bmp,1,653
inc,images/incR.bmp,1,709
con,images/conL.bmp,1,629
null,images/fix.bmp,,
inc,images/incL.bmp,1,646
neu,images/neuR.bmp,1,590
null,images/fix.bmp,,
neu,images/neuL.bmp,1,630
null,images/fix.bmp,,
inc,images/incL.bmp,1,709
neu,images/neuR.bmp,1,621
con,images/conR.bmp,1,605
null,images/fix.bmp,,
con,images/conL.bmp,1,686
neu,images/neuL.bmp,1,582
inc,images/incR.bmp,1,662
null,images/fix.bmp,,
con,images/conR.bmp,1,669
null,images/fix.bmp,,
con,images/conL.bmp,1,621
con,images/conR.bmp,1,605
null,images/fix.bmp,,
con,images/conL.bmp,1,662
neu,images/neuL.bmp,1,622
neu,images/neuL.bmp,1,662
inc,images/incL.bmp,1,1758
null,images/fix.bmp,,
neu,images/neuL.bmp,1,669
null,images/fix.bmp,,
,,,
,,,
