trial_type	correct	response_time
neu	0	0.0
inc	0	0.0
con	0	0.0
inc	1	0.909
inc	0	0.541
neu	1	0.517
con	1	0.533
con	1	0.461
neu	1	0.47
con	1	0.334
inc	0	0.446
neu	1	0.405
con	1	0.501
neu	1	0.405
neu	1	0.501
inc	1	0.573
neu	1	0.518
con	1	0.478
con	1	0.454
inc	1	0.605
con	1	0.485
neu	1	0.485
neu	1	0.517
inc	1	0.662
neu	1	0.47
inc	0	0.413
con	1	0.485
neu	1	0.485
inc	1	0.581
inc	1	0.565
inc	1	0.557
inc	1	0.589
inc	1	0.566
inc	1	0.525
con	1	0.445
neu	1	0.557
con	1	0.502
inc	1	0.549
neu	1	0.477
neu	1	0.421
neu	1	0.413
neu	1	0.437
neu	1	0.542
inc	1	0.662
inc	1	0.646
inc	1	0.63
inc	1	0.557
neu	1	0.653
con	1	0.477
neu	1	0.501
con	1	0.501
inc	1	0.621
con	1	0.485
neu	1	0.396
neu	1	0.524
con	1	0.493
con	1	0.469
inc	1	0.517
inc	1	0.629
con	1	0.421
inc	1	0.588
con	1	0.421
con	1	0.405
con	1	0.485
neu	1	0.453
inc	1	0.509
neu	1	0.492
neu	1	0.412
inc	1	0.564
neu	1	0.444
inc	1	0.549
con	1	0.501
con	1	0.437
neu	1	0.509
inc	1	0.605
neu	1	0.484
inc	1	0.556
neu	1	0.469
con	1	0.549
inc	0	0.485
neu	1	0.636
con	1	0.492
inc	1	0.596
con	1	0.437
con	1	0.477
neu	1	0.525
inc	1	0.644
con	1	0.445
inc	1	0.589
con	1	0.573
neu	1	0.413
inc	1	0.597
neu	1	0.413
inc	1	0.588
con	1	0.468
con	1	0.436
con	1	0.461
neu	1	0.445
con	1	0.469
inc	1	0.621
con	1	0.516
inc	1	0.668
con	1	0.444
inc	1	0.613
neu	1	0.549
neu	1	0.509
inc	1	0.549
neu	1	0.509
con	1	0.62
con	1	0.444
neu	1	0.525
inc	1	0.669
con	1	0.533
con	1	0.46
con	1	0.484
con	1	0.436
neu	1	0.437
neu	1	0.469
inc	1	0.517
neu	1	0.501
