trial_type	correct	response_time
neu	1	0.541
inc	0	0.526
con	1	0.438
inc	1	0.646
inc	1	0.574
neu	1	0.59
con	1	0.43
con	1	0.486
neu	1	0.465
con	1	0.462
inc	1	0.622
neu	1	0.449
con	1	0.529
neu	1	0.569
neu	1	0.521
inc	1	0.57
neu	1	0.489
con	1	0.529
con	1	0.465
inc	1	0.529
con	1	0.553
neu	1	0.601
neu	1	0.513
inc	1	0.609
neu	1	0.458
inc	1	0.538
con	1	0.45
neu	1	0.466
inc	1	0.53
inc	1	0.554
inc	1	0.554
inc	1	0.546
inc	1	0.53
inc	1	0.53
con	1	0.451
neu	1	0.474
con	1	0.498
inc	1	0.546
neu	1	0.515
neu	1	0.459
neu	1	0.499
neu	1	0.467
neu	1	0.467
inc	1	0.555
inc	1	0.579
inc	1	0.547
inc	1	0.547
neu	1	0.579
con	1	0.443
neu	1	0.435
con	1	0.443
inc	1	0.62
con	1	0.468
neu	1	0.515
neu	1	0.451
con	1	0.531
con	1	0.467
inc	0	0.467
inc	1	0.964
con	1	0.508
inc	1	0.62
con	1	0.612
con	1	0.556
con	1	0.492
neu	1	0.46
inc	1	0.524
neu	1	0.492
neu	1	0.501
inc	1	0.565
neu	1	0.493
inc	1	0.549
con	1	0.564
con	1	0.453
neu	1	0.5
inc	1	0.556
neu	1	0.5
inc	1	0.596
neu	1	0.477
con	1	0.557
inc	1	0.605
neu	1	0.461
con	1	0.461
inc	1	0.549
con	1	0.629
con	1	0.67
neu	1	0.502
inc	1	0.582
con	1	0.557
inc	1	0.605
con	1	0.493
neu	1	0.461
inc	1	0.893
neu	1	0.461
inc	1	0.534
con	1	0.51
con	1	0.43
con	1	0.462
neu	1	0.51
con	1	0.462
inc	1	0.582
con	1	0.502
inc	1	0.622
con	1	0.487
inc	1	0.575
neu	1	0.479
neu	1	0.535
inc	1	0.622
neu	1	0.478
con	1	0.75
con	1	0.534
neu	1	0.519
inc	1	0.759
con	1	0.503
con	1	0.463
con	1	0.455
con	1	0.527
neu	1	0.487
neu	1	0.447
inc	1	0.631
neu	1	0.448
