trial_type	correct	response_time
neu	1	0.983
inc	1	1.002
con	1	0.738
inc	1	1.09
inc	1	0.786
neu	1	0.634
con	1	0.563
con	1	0.635
neu	1	0.531
con	1	0.594
inc	1	0.867
neu	1	0.546
con	1	0.626
neu	1	0.61
neu	1	0.746
inc	1	0.834
neu	1	0.506
con	1	0.626
con	1	0.626
inc	1	0.723
con	1	0.539
neu	1	0.595
neu	1	0.675
inc	1	0.755
neu	1	0.587
inc	1	0.803
con	1	0.555
neu	1	0.635
inc	1	0.739
inc	1	0.7
inc	1	0.716
inc	1	0.763
inc	1	0.739
inc	0	1.307
con	1	0.547
neu	1	0.635
con	1	0.692
inc	1	0.804
neu	1	0.708
neu	1	0.604
neu	1	0.564
neu	1	0.564
neu	1	0.54
inc	1	0.908
inc	1	0.748
inc	1	0.717
inc	1	0.749
neu	1	0.733
con	1	0.605
neu	1	0.637
con	1	0.597
inc	1	0.764
con	1	0.588
neu	1	0.564
neu	1	0.508
con	1	1.253
con	1	0.549
inc	1	0.725
inc	1	0.653
con	1	0.965
inc	1	0.741
con	1	0.557
con	1	0.501
con	1	0.526
neu	1	0.638
inc	1	0.662
neu	1	0.598
neu	1	0.534
inc	1	0.718
neu	1	0.55
inc	1	0.646
con	1	0.574
con	1	0.694
neu	1	0.573
inc	1	0.765
neu	1	1.382
inc	1	0.726
neu	1	0.558
con	1	0.614
inc	1	0.734
neu	1	0.55
con	1	0.502
inc	1	0.718
con	1	0.647
con	1	0.559
neu	1	0.591
inc	1	0.711
con	1	0.615
inc	1	0.711
con	1	0.655
neu	1	0.536
inc	1	0.64
neu	1	0.567
inc	1	0.735
con	1	0.623
con	1	0.575
con	1	0.591
neu	1	0.631
con	1	0.575
inc	1	0.735
con	1	0.487
inc	1	0.712
con	1	0.576
inc	1	0.704
neu	1	0.496
neu	1	0.608
inc	1	0.864
neu	1	0.568
con	1	0.568
con	1	0.576
neu	1	0.563
inc	1	0.641
con	1	0.568
con	1	0.6
con	1	0.688
con	1	0.52
neu	1	0.576
neu	1	0.568
inc	1	0.744
neu	0	0.473
