trial_type	correct	response_time
neu	1	0.62
inc	1	0.7
con	1	0.652
inc	1	0.524
inc	1	0.66
neu	1	0.507
con	1	0.475
con	1	0.547
neu	1	0.54
con	1	0.5
inc	1	0.604
neu	1	0.54
con	1	0.5
neu	1	0.531
neu	1	0.491
inc	1	0.563
neu	1	0.452
con	1	0.452
con	0	0.268
inc	1	0.596
con	1	0.492
neu	1	0.523
neu	1	0.484
inc	1	0.572
neu	1	0.572
inc	1	0.628
con	1	0.515
neu	1	0.475
inc	1	0.499
inc	1	0.636
inc	1	0.572
inc	1	0.572
inc	1	0.547
inc	1	0.595
con	1	0.491
neu	1	0.5
con	1	0.491
inc	1	0.579
neu	1	0.476
neu	1	0.556
neu	1	0.508
neu	1	0.444
neu	1	0.475
inc	1	0.651
inc	1	0.571
inc	1	0.547
inc	1	0.499
neu	1	0.484
con	1	0.468
neu	1	0.492
con	1	0.436
inc	0	0.451
con	1	0.451
neu	1	0.524
neu	1	0.492
con	1	0.532
con	1	0.556
inc	1	0.595
inc	1	0.603
con	1	0.548
inc	1	0.588
con	1	0.475
con	1	0.539
con	1	0.475
neu	1	0.435
inc	1	0.556
neu	1	0.524
neu	1	0.46
inc	1	0.588
neu	1	0.444
inc	1	0.547
con	1	0.459
con	1	0.483
neu	1	0.444
inc	1	0.476
neu	1	0.492
inc	1	0.476
neu	1	0.475
con	1	0.484
inc	0	0.476
neu	1	0.676
con	1	0.636
inc	1	0.603
con	1	0.563
con	1	0.524
neu	1	0.476
inc	1	0.643
con	1	0.491
inc	1	0.556
con	1	0.636
neu	1	0.636
inc	1	0.524
neu	1	0.476
inc	1	0.555
con	1	0.507
con	1	0.491
con	1	0.476
neu	1	0.5
con	1	0.548
inc	1	0.547
con	1	0.451
inc	1	0.619
con	1	0.563
inc	1	0.564
neu	1	0.476
neu	1	0.452
inc	1	0.571
neu	1	0.459
con	1	0.547
con	1	0.435
neu	1	0.451
inc	1	0.587
con	1	0.515
con	1	0.499
con	1	0.451
con	1	0.467
neu	1	0.467
neu	1	0.403
inc	1	0.41
neu	1	0.475
