trial_type	correct	response_time
neu	1	0.585
inc	0	0.946
con	1	0.562
inc	0	0.698
inc	1	0.498
neu	1	0.658
con	1	0.714
con	1	0.426
neu	1	0.578
con	1	0.498
inc	0	0.874
neu	1	0.618
con	1	0.617
neu	1	0.657
neu	1	0.546
inc	0	0.738
neu	1	0.522
con	1	0.594
con	1	0.594
inc	1	0.586
con	1	0.642
neu	1	0.522
neu	1	0.426
inc	0	0.473
neu	1	0.593
inc	0	0.513
con	1	0.809
neu	1	0.529
inc	1	0.681
inc	1	0.617
inc	1	0.489
inc	1	0.697
inc	1	0.522
inc	0	0.41
con	1	0.729
neu	1	0.505
con	1	0.601
inc	1	0.801
neu	1	0.586
neu	1	0.538
neu	1	0.521
neu	1	0.537
neu	1	0.601
inc	1	0.721
inc	0	0.777
inc	1	0.617
inc	1	0.593
neu	1	0.489
con	1	0.553
neu	1	0.529
con	1	0.617
inc	0	0.329
con	1	0.602
neu	1	0.537
neu	1	0.505
con	1	0.529
con	1	0.641
inc	1	0.753
inc	1	0.681
con	1	0.609
inc	1	0.649
con	1	0.569
con	1	0.537
con	1	0.497
neu	1	0.569
inc	1	0.601
neu	1	0.521
neu	1	0.513
inc	1	0.625
neu	1	0.481
inc	1	0.553
con	0	0.617
con	1	0.618
neu	1	0.458
inc	1	0.362
neu	1	0.529
inc	1	0.553
neu	1	0.497
con	1	0.489
inc	1	0.777
neu	1	0.489
con	1	0.425
inc	1	0.706
con	1	0.498
con	1	0.497
neu	1	0.585
inc	1	0.785
con	1	0.545
inc	1	0.681
con	1	0.65
neu	1	0.498
inc	0	0.49
neu	1	0.618
inc	1	0.729
con	1	0.801
con	1	0.473
con	1	0.473
neu	1	0.513
con	1	0.489
inc	0	0.353
con	1	0.649
inc	1	0.713
con	1	0.562
inc	1	0.658
neu	1	0.561
neu	1	0.489
inc	0	0.481
neu	1	0.633
con	1	0.537
con	1	0.449
neu	1	0.529
inc	1	0.649
con	1	0.49
con	1	0.633
con	1	0.537
con	1	0.609
neu	1	0.809
neu	0	0.0
inc	1	0.689
neu	1	0.529
