trial_type	correct	response_time
neu	1	0.755
inc	1	0.859
con	1	0.795
inc	1	0.803
inc	1	0.995
neu	1	0.723
con	1	0.763
con	1	0.891
neu	1	0.899
con	1	1.267
inc	1	0.795
neu	1	0.699
con	1	0.731
neu	1	0.755
neu	1	0.643
inc	1	1.251
neu	1	0.963
con	1	0.755
con	1	0.667
inc	1	0.643
con	1	0.651
neu	1	0.651
neu	1	0.587
inc	1	0.667
neu	1	0.563
inc	1	0.691
con	1	0.659
neu	1	0.595
inc	1	0.635
inc	1	0.859
inc	1	0.683
inc	1	1.091
inc	1	0.771
inc	1	0.819
con	1	0.659
neu	1	0.627
con	1	0.811
inc	1	0.643
neu	1	0.683
neu	1	0.587
neu	1	0.707
neu	1	0.603
neu	1	0.683
inc	1	0.851
inc	1	0.691
inc	1	0.867
inc	1	0.595
neu	1	0.803
con	1	0.667
neu	1	0.619
con	1	0.651
inc	1	0.715
con	1	0.643
neu	0	0.899
neu	1	0.643
con	1	0.787
con	1	0.659
inc	1	0.651
inc	1	0.779
con	1	0.675
inc	1	0.675
con	1	0.635
con	1	0.547
con	1	0.835
neu	1	0.827
inc	1	0.763
neu	1	0.731
neu	1	0.643
inc	1	0.763
neu	1	1.011
inc	1	0.658
con	1	0.866
con	1	0.618
neu	1	0.77
inc	1	0.81
neu	1	0.691
inc	1	0.675
neu	1	0.81
con	1	0.93
inc	1	0.986
neu	1	0.787
con	1	0.667
inc	1	0.771
con	1	0.89
con	1	0.786
neu	1	0.81
inc	1	0.771
con	1	0.706
inc	1	0.634
con	1	0.602
neu	1	0.634
inc	1	0.674
neu	1	0.786
inc	1	1.043
con	1	0.643
con	1	0.627
con	1	0.786
neu	1	0.762
con	1	1.442
inc	1	0.93
con	1	0.675
inc	1	1.403
con	1	0.699
inc	1	0.914
neu	1	0.642
neu	1	0.954
inc	1	0.818
neu	1	0.635
con	1	1.195
con	1	0.779
neu	1	1.154
inc	1	0.634
con	1	0.642
con	1	0.659
con	1	0.603
con	1	0.643
neu	1	0.586
neu	1	0.658
inc	1	0.642
neu	0	0.0
