trial_type	correct	response_time
neu	1	0.651
inc	1	0.819
con	1	0.595
inc	1	0.619
inc	1	0.731
neu	1	0.588
con	1	0.548
con	1	0.676
neu	1	0.612
con	1	0.692
inc	1	0.724
neu	1	0.635
con	1	0.659
neu	1	0.731
neu	1	0.707
inc	1	0.732
neu	1	0.5
con	1	0.724
con	1	0.62
inc	1	0.668
con	1	0.58
neu	1	0.699
neu	1	0.619
inc	1	0.795
neu	1	0.612
inc	1	0.7
con	1	0.7
neu	1	0.628
inc	1	0.604
inc	1	0.708
inc	1	0.692
inc	1	0.635
inc	1	0.699
inc	1	0.643
con	1	0.62
neu	1	0.644
con	1	0.627
inc	1	0.611
neu	1	0.628
neu	1	0.684
neu	1	0.54
neu	1	0.516
neu	1	0.644
inc	1	0.684
inc	1	0.74
inc	1	0.708
inc	1	0.675
neu	1	0.667
con	1	0.611
neu	1	0.515
con	1	0.563
inc	1	0.668
con	1	0.58
neu	1	0.588
neu	1	0.572
con	1	0.699
con	1	0.603
inc	1	0.611
inc	1	0.675
con	1	0.564
inc	1	0.644
con	1	0.628
con	1	0.539
con	1	0.563
neu	1	0.531
inc	1	0.659
neu	1	0.587
neu	1	0.595
inc	1	0.66
neu	1	0.668
inc	1	0.652
con	1	0.532
con	1	0.516
neu	1	0.612
inc	1	0.571
neu	1	0.539
inc	1	0.611
neu	1	0.651
con	1	0.571
inc	1	0.659
neu	1	0.587
con	1	0.635
inc	1	0.659
con	1	0.563
con	1	0.563
neu	1	0.603
inc	1	0.611
con	1	0.602
inc	1	0.595
con	1	0.587
neu	1	0.547
inc	1	0.691
neu	1	0.635
inc	1	0.691
con	1	0.563
con	1	0.587
con	1	0.595
neu	1	0.467
con	1	0.523
inc	1	0.723
con	1	0.587
inc	1	0.651
con	1	0.587
inc	1	0.675
neu	1	0.603
neu	1	0.587
inc	1	0.643
neu	1	0.514
con	1	0.706
con	1	0.611
neu	1	0.507
inc	1	0.635
con	1	0.699
con	1	0.603
con	1	0.467
con	1	0.602
neu	1	0.587
neu	1	0.603
inc	1	0.667
neu	1	0.531
