condition,stimuli,stimulus.ACC,stimulus.RT
neu,images/neuL.bmp,1,505
inc,images/incR.bmp,1,569
con,images/conR.bmp,1,441
inc,images/incL.bmp,1,457
inc,images/incL.bmp,0,409
null,images/fix.bmp,,
neu,images/neuL.bmp,1,544
con,images/conL.bmp,1,488
con,images/conR.bmp,1,496
neu,images/neuR.bmp,1,497
con,images/conL.bmp,1,401
inc,images/incR.bmp,1,489
neu,images/neuL.bmp,1,465
null,images/fix.bmp,,
con,images/conL.bmp,1,497
neu,images/neuR.bmp,1,480
null,images/fix.bmp,,
neu,images/neuR.bmp,1,560
inc,images/incR.bmp,1,552
neu,images/neuR.bmp,1,496
con,images/conL.bmp,1,505
con,images/conL.bmp,1,441
inc,images/incR.bmp,1,433
con,images/conR.bmp,1,465
null,images/fix.bmp,,
neu,images/neuR.bmp,1,496
null,images/fix.bmp,,
neu,images/neuR.bmp,1,512
null,images/fix.bmp,,
inc,images/incL.bmp,1,537
neu,images/neuR.bmp,0,473
inc,images/incR.bmp,1,569
con,images/conL.bmp,1,521
neu,images/neuR.bmp,1,505
inc,images/incL.bmp,1,505
null,images/fix.bmp,,
inc,images/incL.bmp,1,528
inc,images/incR.bmp,1,560
inc,images/incL.bmp,1,504
null,images/fix.bmp,,
inc,images/incL.bmp,1,488
inc,images/incL.bmp,1,504
con,images/conR.bmp,1,528
null,images/fix.bmp,,
neu,images/neuR.bmp,1,488
null,images/fix.bmp,,
con,images/conL.bmp,1,472
null,images/fix.bmp,,
inc,images/incL.bmp,1,456
null,images/fix.bmp,,
neu,images/neuL.bmp,1,624
neu,images/neuL.bmp,1,456
neu,images/neuL.bmp,1,376
neu,images/neuL.bmp,1,528
neu,images/neuR.bmp,1,464
inc,images/incR.bmp,1,648
inc,images/incR.bmp,1,488
inc,images/incL.bmp,1,624
inc,images/incL.bmp,1,472
neu,images/neuR.bmp,1,560
con,images/conR.bmp,1,416
neu,images/neuR.bmp,1,455
con,images/conR.bmp,1,376
null,images/fix.bmp,,
inc,images/incR.bmp,1,496
con,images/conR.bmp,1,424
null,images/fix.bmp,,
neu,images/neuL.bmp,1,488
neu,images/neuR.bmp,1,568
null,images/fix.bmp,,
con,images/conL.bmp,0,664
con,images/conL.bmp,1,576
inc,images/incL.bmp,1,552
null,images/fix.bmp,,
inc,images/incR.bmp,1,560
con,images/conR.bmp,1,472
null,images/fix.bmp,,
inc,images/incR.bmp,1,536
null,images/fix.bmp,,
con,images/conR.bmp,1,520
con,images/conR.bmp,1,536
con,images/conL.bmp,1,808
neu,images/neuL.bmp,1,480
null,images/fix.bmp,,
inc,images/incR.bmp,1,576
neu,images/neuL.bmp,1,560
neu,images/neuR.bmp,1,440
inc,images/incR.bmp,1,496
neu,images/neuL.bmp,1,503
inc,images/incR.bmp,1,472
null,images/fix.bmp,,
con,images/conL.bmp,1,504
con,images/conR.bmp,1,464
null,images/fix.bmp,,
neu,images/neuL.bmp,1,496
inc,images/incR.bmp,1,472
neu,images/neuR.bmp,1,416
null,images/fix.bmp,,
inc,images/incR.bmp,1,496
null,images/fix.bmp,,
neu,images/neuR.bmp,1,416
null,images/fix.bmp,,
con,images/conL.bmp,1,472
inc,images/incL.bmp,1,496
neu,images/neuL.bmp,1,432
con,images/conR.bmp,1,512
null,images/fix.bmp,,
inc,images/incR.bmp,1,471
con,images/conL.bmp,1,583
null,images/fix.bmp,,
con,images/conR.bmp,1,472
null,images/fix.bmp,,
neu,images/neuR.bmp,1,456
null,images/fix.bmp,,
inc,images/incL.bmp,1,512
null,images/fix.bmp,,
con,images/conR.bmp,1,447
null,images/fix.bmp,,
inc,images/incL.bmp,1,632
con,images/conL.bmp,1,472
neu,images/neuL.bmp,1,416
inc,images/incR.bmp,1,688
neu,images/neuL.bmp,1,504
inc,images/incL.bmp,1,520
null,images/fix.bmp,,
con,images/conR.bmp,1,496
con,images/conR.bmp,1,447
con,images/conL.bmp,1,463
neu,images/neuR.bmp,1,448
con,images/conL.bmp,1,472
null,images/fix.bmp,,
inc,images/incL.bmp,1,584
con,images/conR.bmp,1,448
inc,images/incR.bmp,1,544
con,images/conL.bmp,1,640
null,images/fix.bmp,,
inc,images/incL.bmp,1,575
neu,images/neuR.bmp,1,520
null,images/fix.bmp,,
neu,images/neuL.bmp,1,576
null,images/fix.bmp,,
inc,images/incL.bmp,1,536
neu,images/neuR.bmp,1,504
con,images/conR.bmp,1,472
null,images/fix.bmp,,
con,images/conL.bmp,1,527
neu,images/neuL.bmp,1,488
inc,images/incR.bmp,1,528
null,images/fix.bmp,,
con,images/conR.bmp,1,472
null,images/fix.bmp,,
con,images/conL.bmp,1,608
con,images/conR.bmp,1,520
null,images/fix.bmp,,
con,images/conL.bmp,1,575
neu,images/neuL.bmp,1,656
neu,images/neuL.bmp,1,512
inc,images/incL.bmp,1,584
null,images/fix.bmp,,
neu,images/neuL.bmp,1,528
null,images/fix.bmp,,
,,,
,,,
