trial_type	correct	response_time
neu	0	0.0
inc	0	0.0
con	0	0.455
inc	0	0.0
inc	0	0.0
neu	0	0.0
con	1	0.695
con	1	0.687
neu	1	0.847
con	1	0.463
inc	0	1.495
neu	0	0.0
con	1	0.552
neu	1	0.584
neu	1	0.584
inc	0	0.56
neu	1	0.463
con	1	0.519
con	1	0.575
inc	0	0.631
con	1	0.528
neu	1	0.608
neu	1	0.584
inc	0	0.567
neu	1	0.447
inc	0	0.631
con	1	0.544
neu	1	0.512
inc	0	0.68
inc	0	0.584
inc	0	0.72
inc	0	0.488
inc	0	0.591
inc	0	0.607
con	1	0.719
neu	1	0.543
con	1	0.639
inc	0	0.615
neu	1	0.511
neu	1	0.519
neu	1	0.543
neu	1	0.542
neu	1	0.671
inc	0	0.543
inc	0	0.599
inc	0	0.679
inc	0	0.623
neu	1	0.607
con	1	0.687
neu	1	0.543
con	1	0.575
inc	0	0.519
con	1	0.655
neu	1	0.591
neu	1	0.607
con	1	0.567
con	1	0.583
inc	0	0.791
inc	0	0.551
con	1	0.543
inc	0	0.583
con	1	0.575
con	1	0.527
con	1	0.639
neu	1	0.655
inc	0	0.647
neu	1	0.591
neu	1	0.671
inc	0	0.623
neu	1	0.599
inc	0	0.671
con	1	0.599
con	1	0.679
neu	1	0.615
inc	0	0.671
neu	1	0.583
inc	0	0.735
neu	1	0.727
con	1	0.575
inc	0	0.647
neu	1	0.559
con	1	0.671
inc	0	0.591
con	1	0.655
con	1	0.543
neu	1	0.695
inc	0	0.695
con	1	0.727
inc	0	0.695
con	1	0.726
neu	1	0.727
inc	0	0.655
neu	1	0.695
inc	0	0.607
con	1	0.631
con	1	0.463
con	1	0.583
neu	1	0.823
con	1	0.647
inc	0	0.591
con	1	0.559
inc	0	0.719
con	1	0.663
inc	0	0.671
neu	0	0.0
neu	0	0.0
inc	0	0.655
neu	1	0.615
con	1	0.663
con	1	0.575
neu	1	0.695
inc	0	0.679
con	1	0.527
con	1	0.583
con	1	0.583
con	1	0.527
neu	1	1.111
neu	1	0.575
inc	0	0.543
neu	1	0.487
