trial_type	correct	response_time
neu	1	0.952
inc	1	0.504
con	1	0.689
inc	1	0.553
inc	0	0.481
neu	1	0.6
con	1	0.624
con	1	0.576
neu	1	0.68
con	1	0.544
inc	1	0.529
neu	1	0.505
con	1	0.737
neu	1	0.505
neu	1	0.648
inc	1	0.608
neu	1	0.496
con	1	0.632
con	1	0.76
inc	1	0.577
con	1	0.649
neu	1	0.609
neu	1	0.72
inc	1	0.696
neu	1	0.569
inc	1	0.689
con	1	0.601
neu	1	0.545
inc	1	0.593
inc	1	0.753
inc	1	0.632
inc	1	0.608
inc	1	0.8
inc	1	0.672
con	1	0.656
neu	1	0.72
con	1	0.704
inc	1	0.752
neu	1	0.68
neu	1	0.727
neu	1	0.647
neu	1	0.608
neu	1	0.728
inc	1	0.8
inc	1	0.608
inc	1	0.624
inc	1	0.656
neu	1	0.624
con	1	0.664
neu	1	0.568
con	1	0.527
inc	1	0.624
con	1	0.672
neu	1	0.664
neu	1	0.584
con	1	0.632
con	0	0.511
inc	1	0.8
inc	1	0.712
con	1	0.712
inc	1	0.736
con	1	0.655
con	1	0.664
con	1	0.672
neu	1	0.664
inc	1	0.68
neu	1	0.888
neu	1	0.752
inc	1	0.952
neu	0	0.0
inc	1	0.656
con	1	0.832
con	1	0.68
neu	1	0.72
inc	1	0.688
neu	1	0.784
inc	1	0.744
neu	1	0.688
con	1	0.784
inc	1	1.408
neu	1	0.784
con	1	0.632
inc	1	0.712
con	1	0.664
con	1	0.672
neu	1	1.088
inc	0	0.0
con	1	0.648
inc	1	0.983
con	1	1.032
neu	1	0.768
inc	1	0.84
neu	1	1.128
inc	1	0.712
con	1	0.664
con	1	0.632
con	1	0.808
neu	1	0.671
con	1	0.791
inc	1	0.816
con	1	0.608
inc	1	0.688
con	1	0.624
inc	1	0.656
neu	1	0.839
neu	1	0.728
inc	1	0.816
neu	1	0.872
con	1	1.056
con	1	0.632
neu	1	0.815
inc	1	0.719
con	1	0.664
con	1	0.704
con	1	0.624
con	1	0.56
neu	0	1.496
neu	1	0.599
inc	1	0.72
neu	1	0.68
