trial_type	correct	response_time
neu	1	0.622
inc	0	0.718
con	1	0.717
inc	1	0.621
inc	1	0.534
neu	1	0.542
con	1	0.494
con	1	0.502
neu	1	0.518
con	1	0.47
inc	1	0.59
neu	1	0.534
con	1	0.55
neu	1	0.526
neu	1	0.559
inc	1	0.639
neu	1	0.527
con	1	0.559
con	1	0.463
inc	1	0.583
con	1	0.439
neu	1	0.471
neu	1	0.399
inc	1	0.631
neu	1	0.592
inc	1	0.887
con	1	0.535
neu	1	0.599
inc	1	0.639
inc	1	0.559
inc	1	0.879
inc	1	0.495
inc	1	0.592
inc	1	0.488
con	1	0.648
neu	1	0.608
con	1	0.52
inc	1	0.608
neu	1	0.521
neu	1	0.624
neu	1	0.488
neu	1	0.544
neu	1	0.392
inc	1	0.608
inc	1	0.664
inc	1	0.568
inc	1	0.56
neu	1	0.488
con	1	0.448
neu	1	0.456
con	1	0.497
inc	1	0.601
con	1	0.417
neu	1	0.561
neu	1	0.553
con	1	0.569
con	1	0.545
inc	1	0.569
inc	1	0.602
con	1	0.57
inc	1	0.585
con	1	0.473
con	1	0.473
con	1	0.585
neu	1	0.537
inc	1	0.594
neu	1	0.73
neu	1	0.786
inc	1	0.546
neu	1	0.538
inc	1	0.602
con	1	0.53
con	1	0.565
neu	1	0.514
inc	1	0.653
neu	1	0.434
inc	1	0.547
neu	1	0.499
con	1	0.642
inc	1	0.581
neu	1	0.461
con	1	0.491
inc	1	0.581
con	1	0.587
con	1	0.469
neu	1	0.478
inc	1	0.574
con	1	0.582
inc	1	0.606
con	1	0.574
neu	1	0.542
inc	1	0.622
neu	1	0.534
inc	1	0.558
con	1	0.495
con	1	0.527
con	1	0.542
neu	1	0.614
con	1	0.494
inc	1	0.654
con	1	0.59
inc	1	0.59
con	1	0.502
inc	1	0.607
neu	1	0.551
neu	1	0.599
inc	1	0.559
neu	1	0.655
con	1	0.399
con	1	0.559
neu	1	0.527
inc	1	0.823
con	1	0.584
con	1	0.543
con	1	0.575
con	1	0.463
neu	1	0.567
neu	1	0.503
inc	1	0.567
neu	1	0.511
