trial_type	correct	response_time
neu	1	0.516
inc	1	0.285
con	1	0.613
inc	1	0.461
inc	1	0.557
neu	1	0.541
con	1	0.445
con	1	0.413
neu	1	0.437
con	1	0.421
inc	1	0.597
neu	1	0.429
con	1	0.454
neu	1	0.486
neu	1	0.414
inc	0	0.302
neu	1	0.366
con	1	0.406
con	1	0.374
inc	1	0.509
con	1	0.373
neu	1	0.446
neu	1	0.43
inc	0	0.422
neu	1	0.454
inc	0	0.382
con	1	0.526
neu	1	0.454
inc	1	0.662
inc	1	0.631
inc	1	0.519
inc	1	0.503
inc	1	0.61
inc	1	0.522
con	1	0.41
neu	1	0.489
con	1	0.465
inc	0	0.466
neu	1	0.49
neu	1	0.594
neu	1	0.37
neu	1	0.386
neu	1	0.49
inc	0	0.458
inc	1	0.538
inc	0	0.418
inc	1	0.595
neu	1	0.363
con	1	0.499
neu	1	0.435
con	1	0.443
inc	1	0.61
con	1	0.41
neu	1	0.418
neu	1	0.506
con	1	0.507
con	1	0.435
inc	1	0.691
inc	1	0.563
con	1	0.451
inc	1	0.571
con	1	0.556
con	1	0.46
con	1	0.556
neu	1	0.436
inc	1	0.563
neu	1	0.428
neu	1	0.403
inc	1	0.611
neu	1	0.403
inc	1	0.491
con	1	0.46
con	1	0.412
neu	1	0.436
inc	1	0.556
neu	1	0.436
inc	0	0.332
neu	1	0.388
con	1	0.589
inc	1	0.613
neu	1	0.413
con	1	0.381
inc	0	0.404
con	0	0.0
con	1	0.524
neu	1	0.581
inc	1	0.589
con	1	0.541
inc	1	0.621
con	1	0.525
neu	1	0.549
inc	1	0.581
neu	1	0.501
inc	1	0.581
con	1	0.51
con	1	0.51
con	1	0.526
neu	1	0.406
con	1	0.446
inc	1	0.614
con	1	0.477
inc	0	0.429
con	1	0.477
inc	1	0.574
neu	1	0.422
neu	1	0.55
inc	1	0.71
neu	1	0.438
con	1	0.454
con	1	0.47
neu	1	0.527
inc	1	0.599
con	1	0.511
con	1	0.503
con	1	0.463
con	1	0.51
neu	1	0.47
neu	1	0.382
inc	1	0.599
neu	1	0.543
