trial_type	correct	response_time
neu	1	0.505
inc	0	0.41
con	1	0.49
inc	1	0.602
inc	0	0.426
neu	1	0.434
con	1	0.522
con	1	0.49
neu	1	0.441
con	1	0.433
inc	1	0.593
neu	1	0.457
con	1	0.433
neu	1	0.569
neu	1	0.457
inc	1	0.546
neu	1	0.45
con	1	0.394
con	1	0.498
inc	1	0.562
con	1	0.45
neu	1	0.49
neu	1	0.433
inc	1	0.577
neu	1	0.553
inc	1	0.505
con	1	0.489
neu	1	0.489
inc	1	0.513
inc	0	0.482
inc	0	0.434
inc	1	0.554
inc	1	0.578
inc	1	0.594
con	1	0.522
neu	1	0.513
con	1	0.633
inc	1	0.609
neu	1	0.506
neu	1	0.538
neu	1	0.53
neu	1	0.394
neu	1	0.57
inc	1	0.69
inc	1	0.633
inc	1	0.617
inc	1	0.665
neu	1	0.529
con	1	0.521
neu	1	0.457
con	1	0.457
inc	1	0.649
con	1	0.481
neu	1	0.554
neu	1	0.554
con	1	0.53
con	1	0.514
inc	1	0.618
inc	1	0.577
con	1	0.513
inc	1	1.137
con	1	0.545
con	1	0.553
con	1	0.514
neu	1	0.434
inc	1	0.642
neu	1	0.506
neu	1	0.602
inc	1	0.65
neu	1	0.506
inc	1	0.562
con	1	0.505
con	1	0.665
neu	1	0.473
inc	1	0.825
neu	1	0.553
inc	1	0.609
neu	1	0.689
con	1	0.562
inc	1	0.714
neu	1	0.498
con	1	0.522
inc	1	0.697
con	1	0.513
con	1	0.537
neu	1	0.609
inc	1	0.817
con	1	0.578
inc	1	0.714
con	1	0.53
neu	1	0.578
inc	1	0.642
neu	1	0.498
inc	1	0.633
con	1	0.625
con	1	0.489
con	1	0.521
neu	0	0.465
con	1	0.505
inc	1	0.737
con	1	0.578
inc	1	0.706
con	1	0.594
inc	1	0.714
neu	1	0.914
neu	1	0.69
inc	1	0.681
neu	1	0.673
con	1	0.537
con	1	0.577
neu	1	0.641
inc	1	0.649
con	1	0.698
con	1	0.586
con	1	0.586
con	1	0.578
neu	1	0.538
neu	1	0.45
inc	1	0.729
neu	1	0.505
