condition,stimuli,stimulus.ACC,stimulus.RT
neu,images/neuL.bmp,1,1654
inc,images/incR.bmp,1,1645
con,images/conR.bmp,1,989
inc,images/incL.bmp,1,1885
inc,images/incL.bmp,1,1333
null,images/fix.bmp,,
neu,images/neuL.bmp,1,1677
con,images/conL.bmp,1,789
con,images/conR.bmp,1,821
neu,images/neuR.bmp,1,933
con,images/conL.bmp,1,1445
inc,images/incR.bmp,0,1285
neu,images/neuL.bmp,1,894
null,images/fix.bmp,,
con,images/conL.bmp,1,1901
neu,images/neuR.bmp,1,1373
null,images/fix.bmp,,
neu,images/neuR.bmp,1,909
inc,images/incR.bmp,1,1541
neu,images/neuR.bmp,1,1045
con,images/conL.bmp,1,1261
con,images/conL.bmp,1,877
inc,images/incR.bmp,0,0
con,images/conR.bmp,1,1141
null,images/fix.bmp,,
neu,images/neuR.bmp,1,990
null,images/fix.bmp,,
neu,images/neuR.bmp,1,629
null,images/fix.bmp,,
inc,images/incL.bmp,0,0
neu,images/neuR.bmp,1,861
inc,images/incR.bmp,0,1341
con,images/conL.bmp,1,1437
neu,images/neuR.bmp,1,781
inc,images/incL.bmp,0,845
null,images/fix.bmp,,
inc,images/incL.bmp,1,1781
inc,images/incR.bmp,1,861
inc,images/incL.bmp,1,1022
null,images/fix.bmp,,
inc,images/incL.bmp,0,1413
inc,images/incL.bmp,0,1597
con,images/conR.bmp,1,1069
null,images/fix.bmp,,
neu,images/neuR.bmp,1,909
null,images/fix.bmp,,
con,images/conL.bmp,1,1373
null,images/fix.bmp,,
inc,images/incL.bmp,0,0
null,images/fix.bmp,,
neu,images/neuL.bmp,1,709
neu,images/neuL.bmp,1,781
neu,images/neuL.bmp,1,557
neu,images/neuL.bmp,1,589
neu,images/neuR.bmp,1,461
inc,images/incR.bmp,1,949
inc,images/incR.bmp,1,1205
inc,images/incL.bmp,1,789
inc,images/incL.bmp,1,1582
neu,images/neuR.bmp,0,0
con,images/conR.bmp,1,1285
neu,images/neuR.bmp,1,597
con,images/conR.bmp,1,701
null,images/fix.bmp,,
inc,images/incR.bmp,1,1245
con,images/conR.bmp,1,693
null,images/fix.bmp,,
neu,images/neuL.bmp,1,877
neu,images/neuR.bmp,1,1269
null,images/fix.bmp,,
con,images/conL.bmp,0,0
con,images/conL.bmp,0,0
inc,images/incL.bmp,0,0
null,images/fix.bmp,,
inc,images/incR.bmp,1,1197
con,images/conR.bmp,1,701
null,images/fix.bmp,,
inc,images/incR.bmp,1,1269
null,images/fix.bmp,,
con,images/conR.bmp,1,933
con,images/conR.bmp,1,814
con,images/conL.bmp,1,614
neu,images/neuL.bmp,1,629
null,images/fix.bmp,,
inc,images/incR.bmp,1,989
neu,images/neuL.bmp,1,1541
neu,images/neuR.bmp,1,869
inc,images/incR.bmp,1,1229
neu,images/neuL.bmp,1,1157
inc,images/incR.bmp,1,1069
null,images/fix.bmp,,
con,images/conL.bmp,1,1533
con,images/conR.bmp,1,1117
null,images/fix.bmp,,
neu,images/neuL.bmp,1,1077
inc,images/incR.bmp,1,998
neu,images/neuR.bmp,0,925
null,images/fix.bmp,,
inc,images/incR.bmp,1,821
null,images/fix.bmp,,
neu,images/neuR.bmp,0,0
null,images/fix.bmp,,
con,images/conL.bmp,1,1485
inc,images/incL.bmp,0,0
neu,images/neuL.bmp,1,1061
con,images/conR.bmp,1,869
null,images/fix.bmp,,
inc,images/incR.bmp,1,1381
con,images/conL.bmp,1,845
null,images/fix.bmp,,
con,images/conR.bmp,1,1029
null,images/fix.bmp,,
neu,images/neuR.bmp,1,789
null,images/fix.bmp,,
inc,images/incL.bmp,0,0
null,images/fix.bmp,,
con,images/conR.bmp,1,1085
null,images/fix.bmp,,
inc,images/incL.bmp,0,0
con,images/conL.bmp,1,1157
neu,images/neuL.bmp,1,1901
inc,images/incR.bmp,1,821
neu,images/neuL.bmp,1,1013
inc,images/incL.bmp,0,1685
null,images/fix.bmp,,
con,images/conR.bmp,1,589
con,images/conR.bmp,1,653
con,images/conL.bmp,1,645
neu,images/neuR.bmp,1,781
con,images/conL.bmp,1,445
null,images/fix.bmp,,
inc,images/incL.bmp,0,0
con,images/conR.bmp,1,949
inc,images/incR.bmp,0,0
con,images/conL.bmp,1,1333
null,images/fix.bmp,,
inc,images/incL.bmp,1,973
neu,images/neuR.bmp,1,789
null,images/fix.bmp,,
neu,images/neuL.bmp,1,989
null,images/fix.bmp,,
inc,images/incL.bmp,0,1781
neu,images/neuR.bmp,1,941
con,images/conR.bmp,1,862
null,images/fix.bmp,,
con,images/conL.bmp,0,0
neu,images/neuL.bmp,0,0
inc,images/incR.bmp,0,0
null,images/fix.bmp,,
con,images/conR.bmp,0,0
null,images/fix.bmp,,
con,images/conL.bmp,0,0
con,images/conR.bmp,0,0
null,images/fix.bmp,,
con,images/conL.bmp,0,0
neu,images/neuL.bmp,0,0
neu,images/neuL.bmp,0,0
inc,images/incL.bmp,0,0
null,images/fix.bmp,,
neu,images/neuL.bmp,0,0
null,images/fix.bmp,,
,,,
,,,
