trial_type	correct	response_time
neu	1	0.405
inc	0	0.533
con	1	0.429
inc	1	0.613
inc	1	0.557
neu	1	0.549
con	1	0.485
con	1	0.477
neu	1	0.461
con	1	0.437
inc	1	0.581
neu	1	0.413
con	1	0.509
neu	1	0.517
neu	1	0.549
inc	1	0.548
neu	1	0.533
con	1	0.437
con	1	0.469
inc	1	0.525
con	1	0.493
neu	1	0.501
neu	1	0.461
inc	1	0.589
neu	1	0.557
inc	1	0.541
con	1	0.541
neu	1	0.509
inc	1	0.525
inc	1	0.573
inc	1	0.542
inc	1	0.565
inc	1	0.589
inc	1	0.613
con	1	0.613
neu	1	0.533
con	1	0.525
inc	1	0.597
neu	1	0.573
neu	1	0.517
neu	1	0.445
neu	1	0.477
neu	1	0.525
inc	1	0.557
inc	1	0.525
inc	1	0.549
inc	1	0.573
neu	1	0.557
con	1	0.557
neu	1	0.541
con	1	0.501
inc	1	0.653
con	1	0.453
neu	1	0.557
neu	1	0.485
con	1	0.533
con	1	0.509
inc	1	0.549
inc	1	0.669
con	1	0.557
inc	1	0.597
con	1	0.573
con	1	0.549
con	1	0.581
neu	1	0.493
inc	1	0.581
neu	1	0.589
neu	1	0.445
inc	1	0.581
neu	1	0.501
inc	1	0.565
con	1	0.565
con	1	0.557
neu	1	0.581
inc	1	0.637
neu	1	0.493
inc	1	0.541
neu	1	0.453
con	1	0.589
inc	1	0.653
neu	1	0.533
con	1	0.517
inc	1	0.685
con	1	0.637
con	1	0.629
neu	1	0.557
inc	1	0.645
con	1	0.596
inc	1	0.644
con	1	0.556
neu	1	0.516
inc	1	0.677
neu	1	0.581
inc	1	0.605
con	1	0.596
con	1	0.604
con	1	0.54
neu	1	0.532
con	1	0.556
inc	1	0.644
con	1	0.556
inc	1	0.572
con	1	0.532
inc	1	0.652
neu	1	0.549
neu	1	0.581
inc	1	0.604
neu	1	0.532
con	1	0.548
con	1	0.581
neu	1	0.541
inc	1	0.596
con	1	0.604
con	1	0.564
con	1	0.533
con	1	0.557
neu	1	0.508
neu	1	0.476
inc	1	0.596
neu	1	0.524
