trial_type	correct	response_time
neu	1	0.67
inc	1	1.294
con	1	0.958
inc	1	0.742
inc	1	0.926
neu	1	0.677
con	1	0.637
con	1	0.91
neu	1	0.598
con	1	0.87
inc	1	0.974
neu	1	0.717
con	1	0.797
neu	1	0.797
neu	1	0.83
inc	1	1.022
neu	1	0.798
con	1	0.606
con	1	0.669
inc	1	0.893
con	1	0.621
neu	1	0.926
neu	1	0.622
inc	1	0.749
neu	1	0.797
inc	1	0.757
con	1	0.75
neu	1	0.686
inc	1	0.75
inc	1	0.998
inc	1	0.781
inc	1	0.781
inc	1	0.822
inc	1	0.686
con	1	0.67
neu	1	0.821
con	1	0.966
inc	1	1.422
neu	1	0.741
neu	1	0.597
neu	1	0.598
neu	1	0.566
neu	1	0.566
inc	1	0.822
inc	1	0.805
inc	1	0.685
inc	1	0.733
neu	1	0.573
con	1	0.557
neu	1	0.574
con	1	0.486
inc	1	1.805
con	1	0.597
neu	1	0.581
neu	1	0.798
con	1	1.318
con	1	0.75
inc	1	0.742
inc	1	0.813
con	1	0.501
inc	1	0.774
con	1	0.757
con	1	1.189
con	1	0.965
neu	1	0.574
inc	1	0.726
neu	1	0.67
neu	1	0.518
inc	1	0.813
neu	1	0.645
inc	1	0.773
con	1	0.821
con	1	0.694
neu	1	0.694
inc	1	0.838
neu	1	0.621
inc	1	0.757
neu	1	0.702
con	1	0.638
inc	1	1.021
neu	1	0.677
con	1	0.749
inc	1	0.782
con	1	0.75
con	1	0.829
neu	1	0.685
inc	1	0.933
con	1	0.781
inc	1	0.812
con	1	0.653
neu	1	0.597
inc	1	0.677
neu	1	0.693
inc	1	0.781
con	1	0.877
con	1	0.636
con	1	0.636
neu	1	0.629
con	1	0.733
inc	1	0.997
con	1	0.669
inc	1	0.82
con	1	0.612
inc	1	0.981
neu	1	0.693
neu	1	0.845
inc	1	1.196
neu	1	0.62
con	1	0.629
con	1	0.821
neu	1	0.669
inc	1	1.077
con	1	1.085
con	1	0.805
con	1	0.685
con	1	0.629
neu	1	0.645
neu	1	0.605
inc	1	0.796
neu	1	0.637
